species,cultivar,location,climatic_classification,climatic_data,year,dormancy_break_field,breaking_dormancy_40_baggiolini,begin_flowering_f5,flowering_f50,flowering_f90,end_flowering,ripening,bud_drop,flower_anomaly,spring_frost_damage,productivity,fruit_quality,rootstock,plantation_framework,training_system,irrigation_system,source,comment
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,1998,,,25-Apr,27-Apr,,1-May,12-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,1999,,,27-Apr,29-Apr,,3-May,13-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2000,,,23-Apr,25-Apr,,3-May,16-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2001,,,3-May,5-May,,13-May,25-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2002,,,14-Apr,22-Apr,,26-Apr,,,,,,,,,,,Own data,Frostschaden*
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2003,,,23-Apr,25-Apr,,3-May,,,,,,,,,,,Own data,Weißblüte
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2004,,,25-Apr,27-Apr,,5-May,22-Oct,,,,,,,,,,Own data,9 blühstärke
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2005,,,26-Apr,27-Apr,,2-May,12-Oct,,,,,,,,,,Own data,8-9 blühstärke
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2006,,,6-May,9-May,,16-May,23-Oct,,,,,,,,,,Own data,9 blühstärke
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2007,,,17-Apr,18-Apr,,24-Apr,11-Oct,,,,,,,,,,Own data,5-8 blühstärke
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2008,,,25-Apr,29-Apr,,10-May,17-Oct,,,,,,,,,,Own data,8-9 blühstärke
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2009,,,20-Apr,21-Apr,,1-May,8-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2010,,,28-Apr,1-May,,10-May,13-Oct,,,,,,,,,,Own data,7-8 blühstärke
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2011,,,13-Apr,15-Apr,,26-Apr,4-Oct,,,,,,,,,,Own data,9 blühstärke
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2012,,,,,,,9-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2013,,,,,,,19-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2014,,,,,,,4-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2015,,,,,,,9-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2016,,,,,,,16-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2017,,,,,,,12-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2018,,,,,,,8-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2019,,,,,,,12-Oct,,,,,,,,,,Own data,
Apple,Braeburn,Klein-Altendorf/Germany,Cold,Yes,2020,,,,,,,16-Oct,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1958,,,7-May,11-May,,14-May,19-Sep,,,,,,,,,,Own data,normaler Ertrag
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1959,,,19-Apr,26-Apr,,6-May,16-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1960,,,20-Apr,5-May,,10-May,7-Oct,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1961,,,10-Apr,20-Apr,,3-May,18-Sep,,,,,,,,,,Own data,mittlerer Ertrag
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1962,,,16-May,24-May,,4-Jun,4-Oct,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1963,,,11-May,18-May,,25-May,27-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1964,,,8-May,12-May,,19-May,24-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1965,,,14-May,18-May,,25-May,27-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1966,,,29-Apr,2-May,,7-May,9-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1967,,,1-May,10-May,,15-May,5-Oct,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1968,,,1-May,3-May,,10-May,17-Sep,,,,,,,,,,Own data,Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1969,,,7-May,12-May,,19-May,17-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1970,,,16-May,20-May,,28-May,22-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1971,,,7-May,11-May,,16-May,23-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1972,,,1-May,5-May,,17-May,20-Sep,,,,,,,,,,Own data,Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1973,,,14-May,18-May,,21-May,21-Sep,,,,,,,,,,Own data,Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1974,,,20-Apr,28-Apr,,7-May,17-Sep,,,,,,,,,,Own data,Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1975,,,5-May,11-May,,18-May,22-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1976,,,8-May,10-May,,20-May,19-Sep,,,,,,,,,,Own data,Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1977,,,,,,,19-Sep,,,,,,,,,,Own data,"Frost-total, nicht aufgeblüht"
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1978,,,6-May,10-May,,21-May,18-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1979,,,15-May,19-May,,29-May,18-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1980,,,11-May,14-May,,22-May,24-Sep,,,,,,,,,,Own data,Frostl
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1981,,,29-Apr,3-May,,10-May,18-Sep,,,,,,,,,,Own data,Frost-total
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1982,,,13-May,16-May,,25-May,16-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1983,,,7-May,12-May,,18-May,22-Sep,,,,,,,,,,Own data,Alternanz+Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1984,,,17-May,20-May,,2-Jun,26-Sep,,,,,,,,,,Own data,Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1985,,,17-May,19-May,,24-May,24-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1986,,,14-May,16-May,,22-May,18-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1987,,,5-May,10-May,,17-May,25-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1988,,,2-May,7-May,,16-May,20-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1989,,,26-Apr,4-May,,12-May,18-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1990,,,9-Apr,23-Apr,,3-May,17-Sep,,,,,,,,,,Own data,Frost
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1991,,,18-Apr,,,,23-Sep,,,,,,,,,,Own data,"nicht aufgeblüht, Frost-total"
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1992,,,1-May,9-May,,15-May,21-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1993,,,28-Apr,30-Apr,,8-May,11-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1994,,,30-Apr,3-May,,14-May,26-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1995,,,2-May,5-May,,20-May,20-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1996,,,3-May,14-May,,24-May,12-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1997,,,23-Apr,28-Apr,,10-May,18-Sep,,,,,,,,,,Own data,"Blühtenzählung nach Frost am 09.04.  61,2% unten, 44,2%mitte, 33,9%oben ~46,4% gesamt erfroren"
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1998,,,25-Apr,27-Apr,,9-May,12-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,1999,,,28-Apr,29-Apr,,5-May,10-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2000,,,26-Apr,28-Apr,,3-May,13-Sep,,,,,,,,,,Own data,"nach starkem Frost am 06.04.+07.04. obere Hälfte Krone 80-90% erfroren, untere Hälfte Krone 40-50% erfroren"
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2001,,,6-May,8-May,,14-May,22-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2002,,,20-Apr,26-Apr,,29-Apr,,,,,,,,,,,Own data,"sehr starker Frostschaden,Blühtenbüchel pro Baum im Stadium grüne Knospe teils alle erfroren"
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2003,,,28-Apr,1-May,,5-May,,,,,,,,,,,Own data,"5 Frostnächte vom 07.-12.04. tiefste Temp.-7,8°C, hierbei 65% Blüten erfroren mit Frostschutzberegnung, ohne 80%"
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2004,,,29-Apr,1-May,,9-May,21-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2005,,,27-Apr,29-Apr,,2-May,19-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2006,,,5-May,8-May,,15-May,18-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2007,,,20-Apr,22-Apr,,27-Apr,,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2008,,,30-Apr,3-May,,10-May,14-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2009,,,21-Apr,23-Apr,,1-May,16-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2010,,,28-Apr,1-May,,13-May,20-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2011,,,14-Apr,16-Apr,,27-Apr,25-Aug,,,,,,,,,,Own data,Bloom dates derived from Elstar
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2012,,,25-Apr,27-Apr,,10-May,8-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2013,,,7-May,10-May,,20-May,23-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2014,,,9-Apr,12-Apr,,25-Apr,6-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2015,,,27-Apr,29-Apr,,7-May,19-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2016,,,5-May,7-May,,12-May,20-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2017,,,,,,,12-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2018,,,,,,,4-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2019,,,,,,,14-Sep,,,,,,,,,,Own data,
Apple,Cox Orange,Klein-Altendorf/Germany,Cold,Yes,2020,,,,,,,12-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1988,,,,,,,23-Sep,,,,,,,,,,Own data,"Harvest begin is for ""Elstar rote Typen"" "
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1989,,,,,,,27-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1990,,,,,,,10-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1991,,,,,,,2-Oct,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1992,,,,,,,22-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1993,,,,,,,20-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1994,,,,,,,21-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1995,,,2-May,5-May,,20-May,18-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1996,,,3-May,,,,19-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1997,,,24-Apr,29-Apr,,11-May,15-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1998,,,24-Apr,26-Apr,,4-May,9-Sep,,,,,,,,,,Own data,9 Tage
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,1999,,,28-Apr,1-May,,6-May,7-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2000,,,26-Apr,27-Apr,,5-May,8-Sep,,,,,,,,,,Own data,"Frostschaden, ganze
 Blütenbüschel 
erfroren; unten 70-80%
 mit teilweise bis 90%"
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2001,,,4-May,6-May,,12-May,12-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2002,,,16-Apr,20-Apr,,1-May,7-Sep,,,,,,,,,,Own data,"Change of block name. From ""M2"" between 1995 and 2001 to ""B1"" in 2002"
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2003,,,26-Apr,28-Apr,,4-May,4-Sep,,,,,,,,,,Own data,"teilw. Alternanz – change of block name (from ""B1"" in 2002 to ""D2"" in 2003)"
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2004,,,26-Apr,28-Apr,,5-May,13-Sep,,,,,,,,,,Own data,"8-9/ 4-5 blühstärke – change of block name again (""D2"" to ""B1"")"
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2005,,,24-Apr,26-Apr,,1-May,6-Sep,,,,,,,,,,Own data,5 - 7 blühstärke
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2006,,,5-May,7-May,,14-May,11-Sep,,,,,,,,,,Own data,7 - 8 blühstärke
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2007,,,18-Apr,22-Apr,,26-Apr,28-Aug,,,,,,,,,,Own data,2 - 4 blühstärke
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2008,,,29-Jun,2-May,,8-Sep,5-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2009,,,20-Apr,22-Apr,,29-Apr,6-Sep,,,,,,,,,,Own data,"3-7 Alternanz – change of block name (""B1"" to ""B2"")"
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2010,,,27-Apr,29-Jun,,5-May,15-Sep,,,,,,,,,,Own data,8 blühstärke
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2011,,,13-Apr,15-Apr,,26-Apr,22-Aug,,,,,,,,,,Own data,6-7 blühstärke
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2012,,,,,,,6-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2013,,,,,,,15-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2014,,,,,,,1-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2015,,,,,,,8-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2016,,,,,,,7-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2017,,,,,,,2-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2018,,,,,,,27-Aug,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2019,,,,,,,3-Sep,,,,,,,,,,Own data,
Apple,Elstar,Klein-Altendorf/Germany,Cold,Yes,2020,,,,,,,28-Aug,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1958,,,9-May,12-May,,14-May,,,,,,,,,,,Own data,normaler Ertrag
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1959,,,20-Apr,27-Apr,,8-May,,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1960,,,25-Apr,7-May,,11-May,,,,,,,,,,,Own data,Alternanz
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1961,,,10-Apr,19-Apr,,3-May,,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1962,,,18-May,23-May,,30-May,19-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1963,,,9-May,16-May,,26-May,10-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1964,,,7-May,11-May,,18-May,8-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1965,,,14-May,18-May,,24-May,12-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1966,,,28-Apr,2-May,,6-May,4-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1967,,,30-Apr,9-May,,17-May,15-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1968,,,1-May,3-May,,11-May,12-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1969,,,9-May,12-May,,19-May,18-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1970,,,14-May,21-May,,28-May,11-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1971,,,8-May,11-May,,16-May,13-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1972,,,1-May,5-May,,17-May,9-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1973,,,14-May,18-May,,21-May,7-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1974,,,18-Apr,29-Apr,,18-May,11-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1975,,,6-May,10-May,,20-May,10-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1976,,,7-May,9-May,,20-May,11-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1977,,,2-May,9-May,,23-May,12-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1978,,,6-May,11-May,,27-May,9-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1979,,,16-May,20-May,,29-May,8-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1980,,,9-May,14-May,,23-May,8-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1981,,,29-Apr,4-May,,16-May,2-Oct,,,,,,,,,,Own data,Frost-total
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1982,,,13-May,15-May,,24-May,11-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1983,,,7-May,11-May,,19-May,2-Oct,,,,,,,,,,Own data,Alternanz+Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1984,,,14-May,18-May,,2-Jun,10-Oct,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1985,,,15-May,21-May,,27-May,4-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1986,,,14-May,17-May,,23-May,8-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1987,,,5-May,10-May,,22-May,9-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1988,,,3-May,7-May,,16-May,4-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1989,,,28-Apr,6-May,,13-May,29-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1990,,,9-Apr,23-Apr,,4-May,28-Sep,,,,,,,,,,Own data,Frost
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1991,,,28-Apr,3-May,,20-May,9-Oct,,,,,,,,,,Own data,Frost-total
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1992,,,28-Apr,5-May,,13-May,2-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1993,,,28-Apr,30-Apr,,8-May,28-Sep,,,,,,,,,,Own data,Alternanz
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1994,,,29-Apr,3-May,,14-May,7-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1995,,,30-Apr,5-May,,20-May,3-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1996,,,4-May,9-May,,24-May,7-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1997,,,24-Apr,28-Apr,,9-May,9-Sep,,,,,,,,,,Own data,"Blühtenzählung nach Frost am 09.04. 10,3%unten, 15,8%mitte, 21,2%oben ~15,8% gesamt erfroren "
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1998,,,24-Apr,26-Apr,,4-May,22-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,1999,,,28-Apr,30-Apr,,5-May,20-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2000,,,26-Apr,27-Apr,,3-May,24-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2001,,,5-May,7-May,,13-May,29-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2002,,,15-Apr,23-Apr,,3-May,29-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2003,,,23-Apr,25-Apr,,2-May,20-Sep,,,,,,,,,,Own data,"5 Frostnächte vom 07.-12.04. tiefste Temp.-7,8°C, hierbei 55% Blüten erfroren mit Frostschutzberegnung, ohne 85-80%"
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2004,,,26-Apr,27-Apr,,6-May,4-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2005,,,27-Apr,28-Apr,,3-May,27-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2006,,,5-May,8-May,,15-May,30-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2007,,,22-Apr,23-Apr,,28-Apr,19-Sep,,,,,,,,,,Own data,"nach starkem Frost am 21.04. (~ 2h bei -2,3°C) wurde in G2 26,5% Blüten erfroren festgestellt"
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2008,,,28-Apr,2-May,,8-May,27-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2009,,,21-Apr,23-Apr,,2-May,22-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2010,,,28-Apr,30-Apr,,11-May,1-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2011,,,13-Apr,15-Apr,,26-Apr,26-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2012,,,28-Apr,30-Apr,,10-May,24-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2013,,,8-May,10-May,,21-May,4-Oct,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2014,,,9-Apr,11-Apr,,23-Apr,21-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2015,,,26-Apr,29-Apr,,7-May,29-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2016,,,3-May,5-May,,14-May,30-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2017,,,14-Apr,19-Apr,,9-May,24-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2018,,,21-Apr,22-Apr,,4-May,21-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2019,,,21-Apr,22-Apr,,1-May,28-Sep,,,,,,,,,,Own data,
Apple,Golden Delicious,Klein-Altendorf/Germany,Cold,Yes,2020,,,,,,,23-Sep,,,,,,,,,,Own data,
